id_driver,courier_score,courier_dtype,total_orders,total_shifts,avg_orders_per_shift,days_active,experience_category,avg_time_ratio,median_time_ratio,stddev_up_ratio,pct_timer_up_expired
155767,0.4292616443456417,Авто,823,52,15.826923076923077,77,опытный,0.5068129460081853,0.4945828246783735,0.1599931995032595,0.8760107816711591
213910,0.23321297100032998,Авто,368,36,10.22222222222222,42,опытный,0.5285278291647152,0.5280841503267975,0.1452515316998233,0.1577287066246056
45273,0.4414100788818588,Вело,1473,125,11.784,139,опытный,0.5868867890670556,0.5746949819497136,0.1673802440729919,2.453271028037383
42870,0.6504830851941589,Авто,2457,124,19.81451612903226,138,эксперт,0.6241782553995076,0.6218375499334221,0.1646328646740296,1.3214739517153749
127626,0.3592386504794878,Авто,297,28,10.607142857142858,116,опытный,0.5432261059657506,0.5272675534195845,0.1571644931790621,2.083333333333333
138017,0.3254356115095541,Авто,1061,152,6.980263157894737,120,опытный,0.5742227428728612,0.5393939393939394,0.2035284125385537,7.114624505928854
184429,0.26310791727988275,Авто,223,26,8.576923076923077,60,обычный,0.5768372584608704,0.5573921028466483,0.1841939928774482,3.580562659846547
134286,0.261391264944685,Авто,252,27,9.333333333333334,43,опытный,0.637251515488727,0.6230883130618721,0.1684873494168153,3.1390134529147984
164102,0.45739809157808425,Авто,244,24,10.166666666666666,121,обычный,0.6734316203799724,0.638410156105842,0.2101811708014863,14.666666666666666
176607,0.16229959774730132,Вело,268,48,5.583333333333333,68,опытный,0.4609413181359956,0.4281098546042003,0.177875563853062,3.8560411311053984
216797,0.17400486011861785,Электровело,253,35,7.228571428571429,42,опытный,0.5389870128654093,0.5336391437308868,0.1639901462794152,0.4597701149425287
198681,0.38496994970792286,Авто,542,37,14.64864864864865,81,опытный,0.4871607401420825,0.477891156462585,0.1403020886605047,0.7667031763417306
48797,0.6034460013502705,Электровело,674,46,14.652173913043478,138,опытный,0.5961005556367877,0.5311926155054745,0.2463004306325797,17.02127659574468
73773,0.38859903262032874,Авто,1213,117,10.367521367521368,138,опытный,0.5081995641269406,0.4868033994108749,0.1771183446190601,1.8280632411067192
121784,0.4204807346239467,Авто,696,65,10.707692307692309,129,опытный,0.6579477894503367,0.6434540389972145,0.1655570369035942,4.279835390946502
180123,0.2219018810906639,Авто,255,39,6.538461538461538,112,опытный,0.5014854663313852,0.4902263840296357,0.1379225393346397,0.5025125628140703
182662,0.24691152584529458,Авто,191,29,6.586206896551724,98,обычный,0.559497778188091,0.5402061855670103,0.17149990879957,2.1806853582554515
167746,0.2544161001848382,Электровело,300,26,11.538461538461538,44,опытный,0.4875485301765881,0.4867358708189158,0.1382302743475857,0.3738317757009346
131786,0.33623810710033414,Электровело,1057,122,8.663934426229508,140,опытный,0.5117910329039725,0.4856317093311313,0.1644243069610758,1.2547051442910917
213145,0.2738619759506559,Авто,229,25,9.16,49,обычный,0.6380629207505714,0.622075685983942,0.1831463605791426,2.142857142857143
203901,0.29174389830056846,Электровело,372,37,10.054054054054054,71,опытный,0.5155580082996682,0.483065953654189,0.1838382200014717,1.4586709886547813
211723,0.29424562281209576,Авто,163,23,7.086956521739131,60,обычный,0.7015753643148931,0.6833946315653633,0.1968138304294902,14.184397163120568
193744,0.264004754329467,Авто,292,34,8.588235294117647,91,опытный,0.524493910611442,0.4984848484848485,0.1570440674412569,1.1976047904191618
50447,0.2357938943264238,Электровело,382,58,6.586206896551724,58,опытный,0.5990944041698527,0.5831001649714872,0.2068486819365826,4.316546762589928
213842,0.21313862297637703,Авто,275,33,8.333333333333334,46,опытный,0.5523279291853643,0.5479839021747542,0.1637519491376462,1.293103448275862
205536,0.4698965571775475,Электровело,525,34,15.441176470588236,72,опытный,0.5653284496952542,0.5281644832151968,0.2044871149505641,6.160458452722064
140919,0.345529689736859,Авто,425,47,9.04255319148936,86,опытный,0.6518393360138949,0.6285714285714286,0.194065958577842,7.193229901269394
187874,0.3932878710190832,Электровело,821,65,12.63076923076923,101,опытный,0.515594674278099,0.4833333333333333,0.1765849761014501,1.5930485155684286
149445,0.3910818152008405,Авто,802,66,12.151515151515152,139,опытный,0.5050992403361046,0.503030303030303,0.1215628963446539,0.1452432824981844
182861,0.5165634441971982,Электровело,446,26,17.153846153846153,112,опытный,0.5309194170990518,0.5128918939336709,0.1590588172183874,1.488833746898263
179280,0.3729898259236892,Электровело,400,45,8.88888888888889,112,опытный,0.5777741437198002,0.549800796812749,0.2186582170352382,5.477308294209703
195220,0.364188543672694,Авто,564,47,12.0,84,опытный,0.5399922506987276,0.5181451612903226,0.1750378342524084,2.7455121436114043
43769,0.3268789428707734,Авто,1158,125,9.264,139,опытный,0.5422637836743014,0.5371549893842887,0.1211307461472379,0.6063668519454269
210948,0.24675600137467515,Электровело,630,60,10.5,45,опытный,0.4316280982688835,0.3723177058211947,0.1876649038115976,2.7450980392156863
216601,0.224050434575281,Авто,275,33,8.333333333333334,44,опытный,0.5967018880746855,0.6037296037296037,0.1631638113791545,1.4989293361884368
194527,0.5062100624029091,Авто,429,23,18.65217391304348,65,опытный,0.5728815846404952,0.5455063715627095,0.1688256743286007,1.7341040462427744
111754,0.3112493124221201,Авто,501,67,7.477611940298507,139,опытный,0.5447623886360516,0.5366242038216561,0.1559723977051271,1.5444015444015444
115351,0.353804062549502,Электровело,548,54,10.148148148148149,101,опытный,0.5799767456603347,0.5656565656565656,0.1777227366242672,2.596053997923157
73332,0.41420351672371075,Авто,1581,131,12.068702290076336,139,эксперт,0.5108623674795286,0.5,0.1523760698682037,0.7914523149980214
205295,0.40308912274117775,Электровело,652,57,11.43859649122807,71,опытный,0.6801667764124918,0.6625917636691456,0.1937328743158119,10.657193605683837
188141,0.4662620880705233,Авто,425,23,18.47826086956522,82,опытный,0.4710613276691561,0.4659863945578231,0.1229608046929519,0.4279600570613409
156604,0.37562321398270243,Авто,117,23,5.086956521739131,130,обычный,0.6220117827441226,0.5625142754394405,0.2613229896350739,19.607843137254903
125861,0.44272866657666055,Авто,355,26,13.653846153846152,127,опытный,0.5209204230167341,0.5071428571428571,0.1528787565077876,1.7684887459807077
29973,0.34618858310649836,Вело,361,33,10.93939393939394,135,опытный,0.4679312216479274,0.4618892001244942,0.1233504594530946,0.1623376623376623
203363,0.3877232444740606,Авто,563,41,13.731707317073171,76,опытный,0.5669962410647398,0.5545548654244307,0.156082120983678,1.463963963963964
168828,0.48831006129841975,Авто,958,62,15.451612903225806,72,опытный,0.6634259512386342,0.6422454804947669,0.1843987860215542,8.460918614020951
133467,0.35314508293791685,Авто,693,78,8.884615384615385,126,опытный,0.5440543841531842,0.5169362702919751,0.1838400816579813,4.12280701754386
96983,0.24868843349128478,Электровело,243,29,8.379310344827585,54,обычный,0.5401351937010723,0.499075785582255,0.200099925874422,3.7900874635568513
178766,0.29898555102687674,Авто,231,25,9.24,32,обычный,0.6826756688633524,0.6774193548387096,0.2009432034587413,9.24574209245742
195722,0.21981218486071993,Авто,277,29,9.551724137931034,54,опытный,0.5120300312672587,0.5060606469487622,0.1333328462946688,0.851063829787234
145350,0.6252749417441351,Авто,2996,159,18.842767295597483,139,эксперт,0.5480191220148376,0.526742301458671,0.1798472163171187,4.79913137893594
183379,0.3773951952880366,Авто,220,20,11.0,70,обычный,0.6813921432119754,0.6694599627560521,0.185594932900064,7.506702412868632
157357,0.31134697823272,Авто,209,22,9.5,96,обычный,0.6146070958517282,0.6142557651991615,0.1463143551617384,0.2710027100271002
95379,0.38009552687669645,Авто,513,57,9.0,137,опытный,0.5450768424972396,0.5158150851581509,0.2017885488742531,2.26537216828479
122477,0.5469798206134391,Авто,304,21,14.476190476190476,113,опытный,0.637128733571268,0.6090032154340836,0.2142135309002634,12.810707456978967
212506,0.2558397827532031,Авто,379,50,7.58,59,опытный,0.6702248853004674,0.649685166269436,0.167386444501697,7.386363636363637
158694,0.32247791907746914,Авто,358,33,10.848484848484848,48,опытный,0.6145119813786029,0.592756183745583,0.1882560838113905,5.94679186228482
162889,0.44185465740770713,Авто,609,45,13.533333333333331,103,опытный,0.6054863900228339,0.5902293120638086,0.1705842561744278,2.1718602455146363
165852,0.20341022167108275,Авто,152,20,7.6,33,обычный,0.6299727930369686,0.6224627875507442,0.1711769329185775,2.3529411764705883
107835,0.538571039291805,Авто,864,41,21.07317073170732,64,опытный,0.5056493253804784,0.4969325153374233,0.1504823211270527,1.1541072640868977
111252,0.5239437340809605,Авто,850,53,16.037735849056602,118,опытный,0.6160182424725529,0.6006946935456872,0.1613745948094453,3.088803088803089
208990,0.28194901973431086,Авто,234,22,10.636363636363637,58,обычный,0.5591451542388856,0.5546623794212219,0.1533126839475953,1.411764705882353
196485,0.26682924665486185,Авто,166,20,8.3,85,обычный,0.5727582654195038,0.5814397077504517,0.1530559879069367,1.7006802721088436
190506,0.3749953457346198,Авто,1037,92,11.271739130434783,100,опытный,0.5908363970811104,0.5775510204081633,0.164187016505155,3.250145095763204
122210,0.26679783479656205,Вело,636,68,9.352941176470589,82,опытный,0.4645807980731121,0.4222371726813064,0.1756451421715783,1.0810810810810811
109439,0.45412098265530865,Вело,1355,130,10.423076923076923,139,опытный,0.674002801323685,0.6652110625909753,0.1804970424988161,8.033732800710164
190315,0.42047208834383576,Авто,577,40,14.425,79,опытный,0.5501514196547778,0.5393442622950819,0.1736402549175987,1.795142555438226
180253,0.4564512394717932,Авто,1016,67,15.164179104477611,114,опытный,0.5350202096073843,0.5334128878281623,0.139951760007341,0.6474396703943496
94066,0.4551390468381165,Авто,298,26,11.461538461538462,98,опытный,0.629175229181714,0.6045197740112994,0.2286577653732537,11.01511879049676
206580,0.5800015928691,Электровело,1589,69,23.02898550724637,68,эксперт,0.4669683214678057,0.4451070858965595,0.1511345528360544,0.5226480836236934
126142,0.3287688190481668,Электровело,534,65,8.215384615384615,130,опытный,0.5603203230812749,0.5316239316239316,0.1654592218030636,3.37909186906019
40500,0.2067823124406247,Вело,209,24,8.708333333333334,68,обычный,0.5085275035704412,0.4979423868312757,0.123997955678238,0.2724795640326975
65414,0.6980329466128803,Авто,1338,54,24.77777777777778,102,опытный,0.5317814337776853,0.519178098186525,0.1591364189236094,1.4236410698878343
215565,0.17254112672854388,Электровело,252,28,9.0,34,опытный,0.4644183501761067,0.4498834498834498,0.1432190170831751,0.9280742459396752
203622,0.43865747577234965,Авто,335,21,15.952380952380953,65,опытный,0.5797611552115549,0.5693889090835655,0.1611591462796104,2.218430034129693
185533,0.40147302516767247,Авто,264,20,13.2,67,опытный,0.6090670803683753,0.5883668903803132,0.1853187104430462,4.612159329140461
181010,0.39834824807816943,Авто,842,71,11.859154929577464,112,опытный,0.5824656465647173,0.5684210526315789,0.161800366872948,1.7543859649122806
151194,0.5296454902259566,Авто,934,64,14.59375,123,опытный,0.607064500128495,0.5620608899297423,0.2098450542083954,5.632949727437916
193483,0.2562676637084161,Авто,286,30,9.533333333333331,26,опытный,0.6326757559642527,0.6254295532646048,0.1805013267537447,4.328018223234624
110750,0.4526386781803496,Авто,404,27,14.962962962962964,62,опытный,0.6499487152478389,0.6329113924050633,0.1807559295061904,6.841339155749636
209492,0.44202557872772097,Авто,507,29,17.482758620689655,57,опытный,0.5037617981805181,0.4902380952380952,0.1602263779846063,0.53475935828877
159751,0.2750282733334364,Электровело,384,53,7.245283018867925,62,опытный,0.6448353875261132,0.6281556087941459,0.2043852830337429,7.2784810126582276
183638,0.2545457792133383,Авто,496,57,8.701754385964913,87,опытный,0.5499018601665434,0.5476190476190477,0.1351046431279131,0.6195786864931847
187129,0.25257966976932544,Авто,814,96,8.479166666666666,104,опытный,0.4778329148911751,0.4760924946110131,0.1322500807086875,0.5997001499250375
191008,0.39366491437753326,Авто,854,66,12.93939393939394,85,опытный,0.5062331788594087,0.4709302325581395,0.192753331160922,3.411371237458194
129054,0.41457505118479965,Электровело,774,68,11.382352941176473,106,опытный,0.5510284490651514,0.5116406420487203,0.2078104835318261,7.076205287713841
194266,0.3110551267124725,Авто,500,54,9.25925925925926,95,опытный,0.6096087326488826,0.5950768575304684,0.1515022355945785,3.1818181818181817
162642,0.5252430824126502,Авто,901,49,18.387755102040817,88,опытный,0.586574530597279,0.5733333333333334,0.1526531326931424,1.7423771001866837
112015,0.4225548449562269,Электровело,869,63,13.793650793650794,134,опытный,0.4511804449457286,0.4444444444444444,0.1348775427121911,0.2976190476190476
92524,0.5718564900093739,Авто,1687,98,17.214285714285715,138,эксперт,0.6011249768507286,0.6094420600858369,0.1530907244954875,1.1632133769538349
152160,0.6277484226893902,Авто,2303,112,20.5625,139,эксперт,0.495694881183188,0.4919614147909968,0.1527150501737816,0.5292405398253507
161046,0.3604926858807513,Авто,279,30,9.3,124,опытный,0.5755770068151431,0.5527522935779816,0.1736906622321501,3.67504835589942
179802,0.4415851847479274,Электровело,1062,93,11.419354838709678,104,опытный,0.6252250767884044,0.5904761904761905,0.210688352535659,9.82367758186398
182343,0.3333881959227542,Авто,519,52,9.98076923076923,113,опытный,0.5313198628954064,0.5214285714285715,0.1562762780419273,0.7117437722419928
167555,0.45111345276119097,Авто,361,33,10.93939393939394,48,опытный,0.829169713772207,0.8485479021125828,0.1758552174555395,33.490566037735846
79427,0.29764749738944213,Авто,816,110,7.418181818181818,140,опытный,0.5262961159295224,0.5119770630579608,0.1467120162074145,1.476510067114094
220092,0.23468561471990207,Авто,144,20,7.2,25,обычный,0.6297175311963032,0.6027753686036427,0.2170279843393833,10.26615969581749
134720,0.3452980992146096,Авто,199,24,8.291666666666666,120,обычный,0.6188760449078757,0.6089476815701143,0.1760676002945676,3.821656050955414
149636,0.6929739027910482,Авто,1556,66,23.57575757575757,139,эксперт,0.5128848240425612,0.5118829981718465,0.1332510164222719,0.1840264998159735
189050,0.5133673627443673,Авто,794,49,16.20408163265306,95,опытный,0.5713002237756131,0.5432153148688582,0.1921353457427917,5.5813953488372094
68561,0.3566564475771657,Авто,903,87,10.379310344827584,131,опытный,0.5415483684336803,0.5357766143106457,0.1385675546946875,0.25624599615631
31067,0.5283137263517896,Пеший,1328,103,12.893203883495143,140,опытный,0.6708485551538158,0.6524725274725275,0.1968823195237382,8.120748299319729
201532,0.2707827717904304,Авто,420,53,7.924528301886792,40,опытный,0.6264683172723096,0.5905923344947736,0.213752664925755,11.223021582733812
205797,0.24008942449703158,Вело,211,51,4.137254901960785,72,обычный,0.7188643190858119,0.7068062827225131,0.1936638995190134,14.588859416445624
191550,0.3285509199310571,Авто,771,72,10.708333333333334,92,опытный,0.5549297458521701,0.55,0.1518843435928311,1.489028213166144
141170,0.6183855292947376,Авто,2162,121,17.867768595041323,139,эксперт,0.6684154563056796,0.650088573826957,0.1643534642199565,4.814624098867147
137131,0.33239517589150447,Авто,409,41,9.975609756097562,123,опытный,0.5322586283842845,0.5290806754221389,0.1372595987774398,0.1364256480218281
179541,0.3984276197463444,Авто,289,24,12.041666666666666,90,опытный,0.6390848386061257,0.6238805970149254,0.1738080328866037,2.7944111776447107
195473,0.29020043060848305,Электровело,720,81,8.88888888888889,90,опытный,0.5625551851619116,0.5425068040858354,0.1651922710253039,2.242524916943521
161305,0.3675317183685979,Авто,385,42,9.166666666666666,134,опытный,0.5847484570316269,0.5898239789833455,0.1693251718852116,0.3378378378378378
35978,0.36457915164972304,Авто,317,26,12.192307692307692,120,опытный,0.4708233500644692,0.4659666128163705,0.1305464116976195,0.364963503649635
157407,0.4196968634674834,Авто,456,48,9.5,139,опытный,0.6430890007703783,0.6190095413639813,0.1854710622206606,6.683804627249357
205964,0.26366551423025303,Авто,222,24,9.25,70,обычный,0.6001536065409183,0.5904761904761905,0.1441353770467544,1.0126582278481011
201813,0.5114392051361845,Авто,960,56,17.142857142857142,72,опытный,0.6046169635856888,0.5859505593638531,0.19036133423726,4.411764705882353
214334,0.1925910171617896,Пеший,108,25,4.32,52,обычный,0.6806241828909528,0.690527838033261,0.2100524499996564,2.072538860103627
55944,0.2170761732942959,Авто,221,21,10.523809523809524,23,обычный,0.4881918757235928,0.4706632653061224,0.1585375250699225,2.359882005899705
26585,0.16133671208767508,Вело,188,21,8.952380952380953,74,обычный,0.3716770487170954,0.360919540229885,0.0911812430273804,0.0
114605,0.41222363239582893,Авто,1182,121,9.768595041322314,139,опытный,0.5893366868152288,0.562573877068558,0.1890832226258316,5.415499533146592
126662,0.44376909054388136,Авто,620,61,10.163934426229508,130,опытный,0.5828695993897828,0.5453403380539059,0.2250847568262087,9.06374501992032
138886,0.34850370967741223,Авто,760,81,9.382716049382717,134,опытный,0.5577709740288882,0.5563398002454216,0.1471758156812176,0.7317073170731708
72471,0.4907542535552949,Авто,1226,99,12.383838383838384,136,опытный,0.6055609492098958,0.579884893455099,0.1958362228608988,7.897153351698806
116724,0.2975848001669246,Авто,661,99,6.6767676767676765,139,опытный,0.5264661245027369,0.5137614678899083,0.1701970221070727,1.9462465245597775
132194,0.6470599733162844,Авто,649,31,20.93548387096774,132,опытный,0.5412892888646531,0.5228225740468009,0.1618256349996728,2.3166023166023164
178483,0.08996327412663113,Пеший,105,33,3.1818181818181817,56,обычный,0.5037140214975697,0.4912111028616831,0.178134129002053,0.0
175772,0.4063058043851852,Авто,448,40,11.2,109,опытный,0.6129508616124871,0.5869037995149555,0.1791223383773385,5.7571964956195245
186497,0.542068223325888,Авто,1109,59,18.79661016949153,106,опытный,0.5291567010377539,0.5233333333333333,0.1488165520088815,0.5614823133071308
136141,0.3250347182147018,Вело,382,46,8.304347826086957,86,опытный,0.5868352384385029,0.556786703601108,0.2141599089420907,7.175572519083969
152841,0.330138550527342,Авто,748,75,9.973333333333333,138,опытный,0.4641034318858296,0.4452380952380952,0.1340743237334761,0.1623376623376623
55687,0.286687990447838,Авто,505,49,10.306122448979592,102,опытный,0.4572260945028872,0.4495238095238095,0.1286988755191214,0.4801920768307323
71260,0.1855783775605595,Авто,190,23,8.26086956521739,50,обычный,0.5162190374558945,0.5133687690859412,0.1391715247612837,0.0
150754,0.3651732233151322,Электровело,603,43,14.023255813953488,83,опытный,0.4608923749982496,0.4427942101950912,0.1439345590605621,0.4081632653061224
215157,0.26458268932967816,Авто,409,46,8.891304347826088,52,опытный,0.6324153528281216,0.6164543726470713,0.171742186283944,3.546099290780142
2848,0.38903250617618157,Авто,794,79,10.050632911392404,140,опытный,0.5699467775210834,0.5532994923857868,0.1645316573783768,1.6185784658691065
23115,0.40138781087032155,Вело,441,40,11.025,112,опытный,0.5501343144912365,0.4989059080962801,0.1991526624789818,6.159895150720838
27282,0.1497634369162967,Вело,165,37,4.45945945945946,130,обычный,0.3695802612502128,0.3417930189493616,0.1260399419069122,1.0344827586206895
140805,0.35487814021326697,Авто,638,77,8.285714285714286,120,опытный,0.6504620036178361,0.6483875360897751,0.1781303647640026,3.262786596119929
179234,0.7258732764050648,Электровело,2590,101,25.643564356435643,108,эксперт,0.4631686137926015,0.4138198757763975,0.1872666266382094,1.835518474374255
195302,0.38223430932624586,Авто,345,28,12.321428571428571,81,опытный,0.60655317029463,0.5911199469847581,0.1718694443151837,2.26904376012966
210237,0.299839341150121,Авто,638,63,10.126984126984128,62,опытный,0.5761152054857063,0.562992125984252,0.17966592512911,2.3735810113519094
205458,0.5013254574494622,Авто,1158,61,18.983606557377048,70,опытный,0.4510045765661105,0.4224719101123595,0.1770088510709462,2.9787234042553195
30312,0.6114701085858619,Авто,2352,112,21.0,138,эксперт,0.4611728428694626,0.4555555555555555,0.1322781249175895,0.1248049921996879
25031,0.3107277366696739,Авто,324,35,9.257142857142858,110,опытный,0.5227654277253436,0.5038167938931297,0.1573989192132976,1.9342359767891684
162090,0.49260384414605707,Авто,652,51,12.784313725490197,115,опытный,0.6254467092200126,0.589514652014652,0.2097871665747076,10.611854684512428
176742,0.45733287358164404,Авто,267,21,12.714285714285714,121,опытный,0.5816701132517735,0.5734989648033126,0.1844431200842961,3.92156862745098
181371,0.22264738397066694,Электровело,244,39,6.256410256410256,112,обычный,0.4588014832502781,0.4382797006125836,0.1649511964682062,0.2450980392156862
24410,0.37428547677133317,Электровело,280,31,9.03225806451613,116,опытный,0.6359561013955858,0.6434599156118144,0.1874401900263072,3.1936127744510974
42191,0.3012920281278384,Пеший,286,41,6.975609756097561,133,опытный,0.5663762839160017,0.5515681565776758,0.1700146916715843,0.1945525291828793
10567,0.4092959488947268,Авто,583,66,8.833333333333334,135,опытный,0.693275529451691,0.6908212560386473,0.1820160209273278,5.669599217986314
167924,0.31756866659065885,Авто,415,52,7.980769230769231,137,опытный,0.5516020105113532,0.5418894830659536,0.1511672673896517,1.0884353741496595
213039,0.2419586920268642,Авто,254,31,8.193548387096774,33,опытный,0.6766750868837236,0.6710373500296222,0.1701716150855661,6.989247311827956
36594,0.4404482360314171,Авто,571,45,12.688888888888888,136,опытный,0.517616860797148,0.504180755419255,0.1663278286788691,1.768867924528302
173766,0.3361537188290054,Авто,654,55,11.89090909090909,79,опытный,0.559493531370883,0.5525195872231037,0.146699146476749,1.080550098231827
188418,0.3936555331506244,Вело,426,36,11.833333333333334,82,опытный,0.5564958204264078,0.5166666666666667,0.2102440505017221,6.153846153846154
159114,0.3425581745229627,Авто,679,91,7.461538461538462,139,опытный,0.5930918669647183,0.5822575649364778,0.1788101262772464,2.530541012216405
198831,0.23419260673036207,Электровело,311,40,7.775,44,опытный,0.5585905569266625,0.5342261904761905,0.2017697535669301,5.569007263922518
152082,0.24538261030384773,Авто,246,32,7.6875,26,обычный,0.7462787951331953,0.7833333333333333,0.1760404104627886,4.735376044568245
194796,0.3474640437982977,Авто,325,31,10.483870967741936,90,опытный,0.5885957481398604,0.5977045462993941,0.1711359865494141,1.718213058419244
213290,0.18451358784056915,Пеший,148,28,5.285714285714286,53,обычный,0.620552336870361,0.6353731014747963,0.1852295741557026,1.680672268907563
198638,0.5671894800633129,Авто,1278,63,20.285714285714285,80,опытный,0.5313715667994917,0.5144230769230769,0.175450605154416,2.164289227742253
29794,0.40695787995831073,Авто,339,34,9.970588235294118,72,опытный,0.726311685981498,0.7250199840127898,0.2092432967789103,15.289982425307558
43137,0.7712140981689377,Авто,1495,60,24.916666666666668,137,опытный,0.5654097575015699,0.5555555555555556,0.1711121965503304,2.60707635009311
113593,0.31272439554098386,Вело,198,21,9.428571428571429,72,обычный,0.5558944811537169,0.5095846645367412,0.2071777762211421,5.449591280653951
164021,0.6752825089840329,Авто,1994,92,21.67391304347826,100,эксперт,0.6556466197977574,0.6421228656926598,0.1794967259335109,6.260671599317018
176236,0.29373930243594076,Авто,262,32,8.1875,103,опытный,0.585571369917799,0.5620253164556962,0.1683009573725782,0.8492569002123143
158863,0.4881431906693845,Авто,600,33,18.181818181818183,51,опытный,0.6356586458832125,0.6252578009910272,0.1600676399833931,1.971326164874552
188679,0.3755711924821315,Авто,532,62,8.580645161290322,96,опытный,0.7487986358873401,0.7476190476190476,0.173370389174671,12.903225806451612
169754,0.29768074272906575,Авто,566,66,8.575757575757576,99,опытный,0.574943483159843,0.564596036585366,0.1641527355362166,1.6765285996055226
42693,0.3681523069119595,Авто,347,35,9.914285714285716,137,опытный,0.4955988483676817,0.4738095238095238,0.171046653539597,1.9748653500897664
63406,0.4744664138180734,Вело,655,51,12.84313725490196,128,опытный,0.589528443002703,0.560530679933665,0.1873657023893065,5.8171745152354575
141056,0.4206895845472857,Электровело,939,93,10.096774193548388,138,опытный,0.6006292882206593,0.5930124223602484,0.1841835392579941,4.64632454923717
187541,0.4473335478694893,Электровело,556,43,12.930232558139537,105,опытный,0.6271457795000535,0.6060479061754572,0.1808437072287873,4.462474645030426
170577,0.31773673909481825,Электровело,321,34,9.441176470588236,120,опытный,0.5220984166561241,0.5151953690303908,0.1429638032209806,0.8665511265164645
143535,0.5493873376172518,Авто,2452,125,19.616,138,эксперт,0.4028545985176273,0.3870967741935484,0.1193070018780506,0.116686114352392
179495,0.3360949100105064,Авто,372,40,9.3,110,опытный,0.5261227598424832,0.4832687338501292,0.1858374787596991,4.516129032258064
195555,0.26534583238365195,Авто,174,21,8.285714285714286,91,обычный,0.5694342706707541,0.5642560613989185,0.1487397666405966,1.0273972602739725
51772,0.5320820238375408,Электровело,1128,71,15.887323943661972,139,опытный,0.4519792149489584,0.3967925527124478,0.1962374779102685,5.061728395061729
87180,0.35700005972784093,Вело,744,74,10.054054054054054,134,опытный,0.4976642515834597,0.4822650967396398,0.1586548567020653,0.8968609865470852
181630,0.3203664082650519,Авто,353,44,8.022727272727273,103,опытный,0.6746613478481867,0.6775818639798489,0.1661564649591821,2.4761904761904763
137629,0.2674897120710813,Авто,299,54,5.537037037037037,126,опытный,0.606560448743731,0.585394581861013,0.1650935513391148,3.197158081705151
188936,0.7188332739707416,Авто,1411,50,28.22,64,опытный,0.4809993882007485,0.4581976112920738,0.1623786587374643,0.648508430609598
159616,0.6398363524264833,Авто,1678,77,21.792207792207797,134,эксперт,0.5013962010540984,0.4967490247074122,0.1370340693674063,0.1102535832414553
204042,0.3861381910398591,Авто,416,25,16.64,38,опытный,0.5134313937849188,0.499236641221374,0.1446041293046079,1.206636500754148
102788,0.4561575161814383,Авто,707,60,11.783333333333331,124,опытный,0.7021628765093137,0.7020357520334544,0.1644973949901544,4.945054945054945
72716,0.6455221189537792,Электровело,843,35,24.085714285714285,45,опытный,0.709675308415864,0.7326553517029708,0.1475010822709918,1.69971671388102
196338,0.30944879415296334,Электровело,660,56,11.785714285714286,65,опытный,0.5048960749738978,0.4990990990990991,0.1576176540136807,0.9587727708533078
176025,0.49930626640488135,Авто,1101,70,15.728571428571428,103,опытный,0.6050199591946026,0.5862068965517241,0.1700420071429657,3.30982094411286
135880,0.39196531516457617,Авто,576,54,10.666666666666666,122,опытный,0.5756071682054054,0.5593523787403708,0.1742566740063092,2.715355805243446
83506,0.3667660330668844,Авто,405,33,12.272727272727272,73,опытный,0.6096512916389182,0.5933908535961532,0.1628979336057296,3.4974093264248705
126156,0.33553185000784347,Авто,658,75,8.773333333333333,138,опытный,0.5297051529704099,0.5224719101123596,0.154191288993666,0.6357856494096277
138380,0.591703356346546,Авто,1664,96,17.333333333333332,138,эксперт,0.627359419133617,0.6334913112164297,0.1687047085492236,0.6713912719134651
190233,0.5219103553927364,Авто,1321,73,18.095890410958905,99,опытный,0.5377052969615322,0.528984003009977,0.1541610119410598,1.2025901942645698
165547,0.40304935665448094,Авто,579,41,14.121951219512194,111,опытный,0.4839011245850816,0.4708029197080292,0.1305684859181538,0.5934718100890208
212845,0.22279914116906233,Электровело,268,47,5.702127659574468,46,опытный,0.7054164682017301,0.6897018970189702,0.1842339879629464,10.973084886128364
41179,0.4023851503206544,Авто,771,59,13.067796610169491,109,опытный,0.5079554322842567,0.4911092633653609,0.1574840761451655,1.6296296296296295
93952,0.3008808284833233,Авто,167,24,6.958333333333333,125,обычный,0.6649270859320354,0.6515151515151515,0.1492438853316843,1.32890365448505
183588,0.45709045611044574,Авто,680,50,13.6,110,опытный,0.6182225977007046,0.6171171171171171,0.1708402621690323,1.10803324099723
132712,0.3834972194567497,Электровело,1442,102,14.137254901960784,119,опытный,0.3914036627081436,0.3707201889020071,0.1237860656826594,0.1274697259400892
171087,0.4377586571964581,Электровело,568,45,12.622222222222222,128,опытный,0.4890522478231197,0.4355745311303425,0.19585189986807,3.0800821355236137
153347,0.2607826426360574,Авто,209,21,9.952380952380953,58,обычный,0.5889444590424683,0.5866514938100001,0.1379477521609399,1.6042780748663104
191058,0.41834782470052073,Электровело,577,50,11.54,94,опытный,0.5642386923665271,0.5048685145700071,0.2285822470630218,7.674943566591422
139550,0.5887607209410584,Авто,1683,102,16.5,139,эксперт,0.6115274915657362,0.5851692403050637,0.1848299650414161,6.6272965879265096
209446,0.3338892780626288,Авто,762,62,12.290322580645162,60,опытный,0.5294056356642678,0.5079646002107214,0.1742308652163829,2.180451127819549
